150 4 1
0.3333333333 -0.1666666667 0.3559322034 0.3333333333 2
-0.0555555556 -0.25 0.186440678 0.1666666667 2
-0.2222222222 -0.5 -0.1525423729 -0.25 2
-0.3333333333 -0.6666666667 -0.0508474576 -0.1666666667 2
-0.3333333333 -0.6666666667 -0.0847457627 -0.25 2
-0.1666666667 -0.4166666667 -0.0169491525 -0.0833333333 2
-0.0555555556 -0.4166666667 0.3898305085 0.25 2
-0.3888888889 -0.1666666667 0.186440678 0.1666666667 2
-0.0555555556 0.1666666667 0.186440678 0.25 2
0.3333333333 -0.0833333333 0.2542372881 0.1666666667 2
0.1111111111 -0.75 0.1525423729 0 2
-0.2777777778 -0.1666666667 0.0508474576 0 2
-0.3333333333 -0.5833333333 0.0169491525 0 2
-0.3333333333 -0.5 0.1525423729 -0.0833333333 2
0 -0.1666666667 0.2203389831 0.0833333333 2
-0.1666666667 -0.5 0.0169491525 -0.0833333333 2
-0.6111111111 -0.75 -0.2203389831 -0.25 2
-0.2777777778 -0.4166666667 0.0847457627 0 2
-0.2222222222 -0.1666666667 0.0847457627 -0.0833333333 2
-0.2222222222 -0.25 0.0847457627 0 2
0.0555555556 -0.25 0.1186440678 0 2
-0.5555555556 -0.5833333333 -0.3220338983 -0.1666666667 2
-0.2222222222 -0.3333333333 0.0508474576 0 2
0.1111111111 0.0833333333 0.6949152542 1 3
-0.1666666667 -0.4166666667 0.3898305085 0.5 3
0.5555555556 -0.1666666667 0.6610169492 0.6666666667 3
0.1111111111 -0.25 0.5593220339 0.4166666667 3
0.2222222222 -0.1666666667 0.6271186441 0.75 3
0.8333333333 -0.1666666667 0.8983050847 0.6666666667 3
-0.6666666667 -0.5833333333 0.186440678 0.3333333333 3
0.6666666667 -0.25 0.7966101695 0.4166666667 3
0.3333333333 -0.5833333333 0.6271186441 0.4166666667 3
0.6111111111 0.3333333333 0.7288135593 1 3
0.2222222222 0 0.3898305085 0.5833333333 3
0.1666666667 -0.4166666667 0.4576271186 0.5 3
0.3888888889 -0.1666666667 0.5254237288 0.6666666667 3
-0.2222222222 -0.5833333333 0.3559322034 0.5833333333 3
-0.1666666667 -0.3333333333 0.3898305085 0.9166666667 3
0.1666666667 0 0.4576271186 0.8333333333 3
0.2222222222 -0.1666666667 0.5254237288 0.4166666667 3
0.8888888889 0.5 0.9322033898 0.75 3
0.8888888889 -0.5 1 0.8333333333 3
-0.0555555556 -0.8333333333 0.3559322034 0.1666666667 3
0.4444444444 0 0.593220339 0.8333333333 3
-0.2777777778 -0.3333333333 0.3220338983 0.5833333333 3
0.8888888889 -0.3333333333 0.9322033898 0.5833333333 3
0.1111111111 -0.4166666667 0.3220338983 0.4166666667 3
0.3333333333 0.0833333333 0.593220339 0.6666666667 3
0.6111111111 0 0.6949152542 0.4166666667 3
0.0555555556 -0.3333333333 0.2881355932 0.4166666667 3
0 -0.1666666667 0.3220338983 0.4166666667 3
0.1666666667 -0.3333333333 0.5593220339 0.6666666667 3
0.6111111111 -0.1666666667 0.6271186441 0.25 3
0.7222222222 -0.3333333333 0.7288135593 0.5 3
1 0.5 0.8305084746 0.5833333333 3
0.1666666667 -0.3333333333 0.5593220339 0.75 3
0.1111111111 -0.3333333333 0.3898305085 0.1666666667 3
0 -0.5 0.5593220339 0.0833333333 3
0.8888888889 -0.1666666667 0.7288135593 0.8333333333 3
0.1111111111 0.1666666667 0.5593220339 0.9166666667 3
0.1666666667 -0.0833333333 0.5254237288 0.4166666667 3
-0.0555555556 -0.1666666667 0.2881355932 0.4166666667 3
0.4444444444 -0.0833333333 0.4915254237 0.6666666667 3
0.3333333333 -0.0833333333 0.5593220339 0.9166666667 3
0.4444444444 -0.0833333333 0.3898305085 0.8333333333 3
-0.1666666667 -0.4166666667 0.3898305085 0.5 3
0.3888888889 0 0.6610169492 0.8333333333 3
0.3333333333 0.0833333333 0.593220339 1 3
0.3333333333 -0.1666666667 0.4237288136 0.8333333333 3
0.1111111111 -0.5833333333 0.3559322034 0.5 3
0.2222222222 -0.1666666667 0.4237288136 0.5833333333 3
0.0555555556 0.1666666667 0.4915254237 0.8333333333 3
-0.1111111111 -0.1666666667 0.3898305085 0.4166666667 3
